date,time,comp,season,team,opponent,venue,round,xg_for,gf_for,ga_for,sh_for,sot_for,dist_for,fk_for,pk_for,xg_against,gf_against,ga_against,sh_against,sot_against,dist_against,fk_against,pk_against
2026-03-01,,Serie A,2025-2026,Atalanta,Sassuolo,Away,Matchweek 27,,,,,,,,,,,,,,,,
Date,Time,Comp,2025-2026,Atalanta,Opponent,Venue,Round,,,,,,,,,,,,,,,,
2026-03-08,,Serie A,2025-2026,Atalanta,Udinese,Home,Matchweek 28,,,,,,,,,,,,,,,,
2026-03-15,,Serie A,2025-2026,Atalanta,Inter,Away,Matchweek 29,,,,,,,,,,,,,,,,
2026-03-22,,Serie A,2025-2026,Atalanta,Hellas Verona,Home,Matchweek 30,,,,,,,,,,,,,,,,
2026-04-04,,Serie A,2025-2026,Atalanta,Lecce,Away,Matchweek 31,,,,,,,,,,,,,,,,
2026-04-12,,Serie A,2025-2026,Atalanta,Juventus,Home,Matchweek 32,,,,,,,,,,,,,,,,
2026-04-19,,Serie A,2025-2026,Atalanta,Roma,Away,Matchweek 33,,,,,,,,,,,,,,,,
2026-04-26,,Serie A,2025-2026,Atalanta,Cagliari,Away,Matchweek 34,,,,,,,,,,,,,,,,
2026-05-03,,Serie A,2025-2026,Atalanta,Genoa,Home,Matchweek 35,,,,,,,,,,,,,,,,
2026-05-10,,Serie A,2025-2026,Atalanta,Milan,Away,Matchweek 36,,,,,,,,,,,,,,,,
2026-05-17,,Serie A,2025-2026,Atalanta,Bologna,Home,Matchweek 37,,,,,,,,,,,,,,,,
2026-05-24,,Serie A,2025-2026,Atalanta,Fiorentina,Away,Matchweek 38,,,,,,,,,,,,,,,,
2025-08-16,21:15 (19:15),Coppa Italia,2025-2026,Cremonese,Palermo,Home,First round,,0 (4),0 (5),6.0,0.0,,,0.0,,0 (5),0 (4),7.0,2.0,,,0.0
2025-08-23,20:45 (18:45),Serie A,2025-2026,Cremonese,Milan,Away,Matchweek 1,0.2,2,1,4.0,3.0,13.6,0.0,0.0,1.8,1,2,24.0,5.0,15.5,0.0,0.0
2025-08-29,18:30 (16:30),Serie A,2025-2026,Cremonese,Sassuolo,Home,Matchweek 2,2.7,3,2,10.0,5.0,16.3,1.0,1.0,1.3,2,3,8.0,5.0,19.8,1.0,1.0
2025-09-15,18:30 (16:30),Serie A,2025-2026,Cremonese,Hellas Verona,Away,Matchweek 3,0.2,0,0,6.0,2.0,24.4,0.0,0.0,1.5,0,0,20.0,9.0,19.8,0.0,0.0
2025-09-21,15:00 (13:00),Serie A,2025-2026,Cremonese,Parma,Home,Matchweek 4,0.1,0,0,3.0,1.0,18.8,0.0,0.0,0.8,0,0,15.0,3.0,16.9,1.0,0.0
2025-09-27,15:00 (13:00),Serie A,2025-2026,Cremonese,Como,Away,Matchweek 5,,,,,,,,,,,,,,,,
2025-10-04,18:00 (16:00),Serie A,2025-2026,Cremonese,Inter,Away,Matchweek 6,,,,,,,,,,,,,,,,
2025-10-20,20:45 (18:45),Serie A,2025-2026,Cremonese,Udinese,Home,Matchweek 7,,,,,,,,,,,,,,,,
2025-10-25,20:45 (18:45),Serie A,2025-2026,Cremonese,Atalanta,Home,Matchweek 8,,,,,,,,,,,,,,,,
2025-10-29,20:45 (19:45),Serie A,2025-2026,Cremonese,Genoa,Away,Matchweek 9,,,,,,,,,,,,,,,,
2025-11-01,20:45 (19:45),Serie A,2025-2026,Cremonese,Juventus,Home,Matchweek 10,,,,,,,,,,,,,,,,
2025-11-07,20:45 (19:45),Serie A,2025-2026,Cremonese,Pisa,Away,Matchweek 11,,,,,,,,,,,,,,,,
2025-11-23,15:00 (14:00),Serie A,2025-2026,Cremonese,Roma,Home,Matchweek 12,,,,,,,,,,,,,,,,
2025-11-30,,Serie A,2025-2026,Cremonese,Bologna,Away,Matchweek 13,,,,,,,,,,,,,,,,
2025-12-07,,Serie A,2025-2026,Cremonese,Lecce,Home,Matchweek 14,,,,,,,,,,,,,,,,
2025-12-14,,Serie A,2025-2026,Cremonese,Torino,Away,Matchweek 15,,,,,,,,,,,,,,,,
2025-12-21,,Serie A,2025-2026,Cremonese,Lazio,Away,Matchweek 16,,,,,,,,,,,,,,,,
2025-12-28,,Serie A,2025-2026,Cremonese,Napoli,Home,Matchweek 17,,,,,,,,,,,,,,,,
2026-01-03,,Serie A,2025-2026,Cremonese,Fiorentina,Away,Matchweek 18,,,,,,,,,,,,,,,,
2026-01-06,,Serie A,2025-2026,Cremonese,Cagliari,Home,Matchweek 19,,,,,,,,,,,,,,,,
2026-01-11,,Serie A,2025-2026,Cremonese,Juventus,Away,Matchweek 20,,,,,,,,,,,,,,,,
2026-01-18,,Serie A,2025-2026,Cremonese,Hellas Verona,Home,Matchweek 21,,,,,,,,,,,,,,,,
2026-01-25,,Serie A,2025-2026,Cremonese,Sassuolo,Away,Matchweek 22,,,,,,,,,,,,,,,,
2026-02-01,,Serie A,2025-2026,Cremonese,Inter,Home,Matchweek 23,,,,,,,,,,,,,,,,
2026-02-08,,Serie A,2025-2026,Cremonese,Atalanta,Away,Matchweek 24,,,,,,,,,,,,,,,,
2026-02-15,,Serie A,2025-2026,Cremonese,Genoa,Home,Matchweek 25,,,,,,,,,,,,,,,,
2026-02-22,,Serie A,2025-2026,Cremonese,Roma,Away,Matchweek 26,,,,,,,,,,,,,,,,
2026-03-01,,Serie A,2025-2026,Cremonese,Milan,Home,Matchweek 27,,,,,,,,,,,,,,,,
2026-03-08,,Serie A,2025-2026,Cremonese,Lecce,Away,Matchweek 28,,,,,,,,,,,,,,,,
2026-03-15,,Serie A,2025-2026,Cremonese,Fiorentina,Home,Matchweek 29,,,,,,,,,,,,,,,,
2026-03-22,,Serie A,2025-2026,Cremonese,Parma,Away,Matchweek 30,,,,,,,,,,,,,,,,
2026-04-04,,Serie A,2025-2026,Cremonese,Bologna,Home,Matchweek 31,,,,,,,,,,,,,,,,
2026-04-12,,Serie A,2025-2026,Cremonese,Cagliari,Away,Matchweek 32,,,,,,,,,,,,,,,,
2026-04-19,,Serie A,2025-2026,Cremonese,Torino,Home,Matchweek 33,,,,,,,,,,,,,,,,
2026-04-26,,Serie A,2025-2026,Cremonese,Napoli,Away,Matchweek 34,,,,,,,,,,,,,,,,
2026-05-03,,Serie A,2025-2026,Cremonese,Lazio,Home,Matchweek 35,,,,,,,,,,,,,,,,
2026-05-10,,Serie A,2025-2026,Cremonese,Pisa,Home,Matchweek 36,,,,,,,,,,,,,,,,
2026-05-17,,Serie A,2025-2026,Cremonese,Udinese,Away,Matchweek 37,,,,,,,,,,,,,,,,
2026-05-24,,Serie A,2025-2026,Cremonese,Como,Home,Matchweek 38,,,,,,,,,,,,,,,,
2025-08-16,20:45 (18:45),Coppa Italia,2025-2026,Cagliari,Virtus Entella,Home,First round,,1 (5),1 (4),11.0,3.0,,,0.0,,1 (4),1 (5),5.0,2.0,,,0.0
2025-08-24,18:30 (16:30),Serie A,2025-2026,Cagliari,Fiorentina,Home,Matchweek 1,1.1,1,1,14.0,5.0,16.9,1.0,0.0,1.0,1,1,4.0,1.0,16.3,0.0,0.0
2025-08-30,20:45 (18:45),Serie A,2025-2026,Cagliari,Napoli,Away,Matchweek 2,0.5,0,1,10.0,1.0,26.8,1.0,0.0,1.5,1,0,20.0,6.0,15.4,0.0,0.0
2025-09-13,15:00 (13:00),Serie A,2025-2026,Cagliari,Parma,Home,Matchweek 3,1.1,2,0,12.0,5.0,16.8,0.0,0.0,1.9,0,2,17.0,5.0,16.1,1.0,0.0
2025-09-19,20:45 (18:45),Serie A,2025-2026,Cagliari,Lecce,Away,Matchweek 4,2.2,2,1,14.0,5.0,15.1,0.0,1.0,1.0,1,2,11.0,5.0,15.6,0.0,0.0
2025-09-23,17:00 (15:00),Coppa Italia,2025-2026,Cagliari,Frosinone,Home,Second round,,,,,,,,,,,,,,,,
2025-09-27,20:45 (18:45),Serie A,2025-2026,Cagliari,Inter,Home,Matchweek 5,,,,,,,,,,,,,,,,
2025-10-05,12:30 (10:30),Serie A,2025-2026,Cagliari,Udinese,Away,Matchweek 6,,,,,,,,,,,,,,,,
2025-10-19,15:00 (13:00),Serie A,2025-2026,Cagliari,Bologna,Home,Matchweek 7,,,,,,,,,,,,,,,,
2025-10-26,15:00 (14:00),Serie A,2025-2026,Cagliari,Hellas Verona,Away,Matchweek 8,,,,,,,,,,,,,,,,
2025-10-30,18:30 (17:30),Serie A,2025-2026,Cagliari,Sassuolo,Home,Matchweek 9,,,,,,,,,,,,,,,,
2025-11-03,20:45 (19:45),Serie A,2025-2026,Cagliari,Lazio,Away,Matchweek 10,,,,,,,,,,,,,,,,
2025-11-08,15:00 (14:00),Serie A,2025-2026,Cagliari,Como,Away,Matchweek 11,,,,,,,,,,,,,,,,
2025-11-22,15:00 (14:00),Serie A,2025-2026,Cagliari,Genoa,Home,Matchweek 12,,,,,,,,,,,,,,,,
2025-11-30,,Serie A,2025-2026,Cagliari,Juventus,Away,Matchweek 13,,,,,,,,,,,,,,,,
2025-12-07,,Serie A,2025-2026,Cagliari,Roma,Home,Matchweek 14,,,,,,,,,,,,,,,,
2025-12-14,,Serie A,2025-2026,Cagliari,Atalanta,Away,Matchweek 15,,,,,,,,,,,,,,,,
2025-12-21,,Serie A,2025-2026,Cagliari,Pisa,Home,Matchweek 16,,,,,,,,,,,,,,,,
2025-12-28,,Serie A,2025-2026,Cagliari,Torino,Away,Matchweek 17,,,,,,,,,,,,,,,,
2026-01-03,,Serie A,2025-2026,Cagliari,Milan,Home,Matchweek 18,,,,,,,,,,,,,,,,
2026-01-06,,Serie A,2025-2026,Cagliari,Cremonese,Away,Matchweek 19,,,,,,,,,,,,,,,,
2026-01-11,,Serie A,2025-2026,Cagliari,Genoa,Away,Matchweek 20,,,,,,,,,,,,,,,,
2026-01-18,,Serie A,2025-2026,Cagliari,Juventus,Home,Matchweek 21,,,,,,,,,,,,,,,,
2026-01-25,,Serie A,2025-2026,Cagliari,Fiorentina,Away,Matchweek 22,,,,,,,,,,,,,,,,
2026-02-01,,Serie A,2025-2026,Cagliari,Hellas Verona,Home,Matchweek 23,,,,,,,,,,,,,,,,
2026-02-08,,Serie A,2025-2026,Cagliari,Roma,Away,Matchweek 24,,,,,,,,,,,,,,,,
2026-02-15,,Serie A,2025-2026,Cagliari,Lecce,Home,Matchweek 25,,,,,,,,,,,,,,,,
2026-02-22,,Serie A,2025-2026,Cagliari,Lazio,Home,Matchweek 26,,,,,,,,,,,,,,,,
2026-03-01,,Serie A,2025-2026,Cagliari,Parma,Away,Matchweek 27,,,,,,,,,,,,,,,,
2026-03-08,,Serie A,2025-2026,Cagliari,Como,Home,Matchweek 28,,,,,,,,,,,,,,,,
2026-03-15,,Serie A,2025-2026,Cagliari,Pisa,Away,Matchweek 29,,,,,,,,,,,,,,,,
2026-03-22,,Serie A,2025-2026,Cagliari,Napoli,Home,Matchweek 30,,,,,,,,,,,,,,,,
2026-04-04,,Serie A,2025-2026,Cagliari,Sassuolo,Away,Matchweek 31,,,,,,,,,,,,,,,,
2026-04-12,,Serie A,2025-2026,Cagliari,Cremonese,Home,Matchweek 32,,,,,,,,,,,,,,,,
2026-04-19,,Serie A,2025-2026,Cagliari,Inter,Away,Matchweek 33,,,,,,,,,,,,,,,,
2026-04-26,,Serie A,2025-2026,Cagliari,Atalanta,Home,Matchweek 34,,,,,,,,,,,,,,,,
2026-05-03,,Serie A,2025-2026,Cagliari,Bologna,Away,Matchweek 35,,,,,,,,,,,,,,,,
2026-05-10,,Serie A,2025-2026,Cagliari,Udinese,Home,Matchweek 36,,,,,,,,,,,,,,,,
2026-05-17,,Serie A,2025-2026,Cagliari,Torino,Home,Matchweek 37,,,,,,,,,,,,,,,,
2026-05-24,,Serie A,2025-2026,Cagliari,Milan,Away,Matchweek 38,,,,,,,,,,,,,,,,
2025-08-16,18:30 (16:30),Coppa Italia,2025-2026,Como,Südtirol,Home,First round,,3.0,1.0,16.0,9.0,,,0.0,,1.0,3.0,5.0,3.0,,,1.0
2025-08-24,18:30 (16:30),Serie A,2025-2026,Como,Lazio,Home,Matchweek 1,1.3,2.0,0.0,19.0,6.0,18.3,1.0,0.0,0.3,0.0,2.0,5.0,1.0,23.0,0.0,0.0
2025-08-30,18:30 (16:30),Serie A,2025-2026,Como,Bologna,Away,Matchweek 2,0.7,0.0,1.0,13.0,2.0,20.5,0.0,0.0,1.1,1.0,0.0,15.0,2.0,17.2,0.0,0.0
2025-09-15,20:45 (18:45),Serie A,2025-2026,Como,Genoa,Home,Matchweek 3,1.8,1.0,1.0,13.0,4.0,17.3,0.0,0.0,2.2,1.0,1.0,12.0,4.0,12.0,0.0,0.0
2025-09-21,18:00 (16:00),Serie A,2025-2026,Como,Fiorentina,Away,Matchweek 4,1.2,2.0,1.0,19.0,7.0,18.8,1.0,0.0,0.5,1.0,2.0,8.0,1.0,19.9,1.0,0.0
2025-09-24,21:00 (19:00),Coppa Italia,2025-2026,Como,Sassuolo,Home,Second round,,,,,,,,,,,,,,,,
2025-09-27,15:00 (13:00),Serie A,2025-2026,Como,Cremonese,Home,Matchweek 5,,,,,,,,,,,,,,,,
2025-10-04,20:45 (18:45),Serie A,2025-2026,Como,Atalanta,Away,Matchweek 6,,,,,,,,,,,,,,,,
2025-10-19,12:30 (10:30),Serie A,2025-2026,Como,Juventus,Home,Matchweek 7,,,,,,,,,,,,,,,,
2025-10-25,15:00 (13:00),Serie A,2025-2026,Como,Parma,Away,Matchweek 8,,,,,,,,,,,,,,,,
2025-10-29,18:30 (17:30),Serie A,2025-2026,Como,Hellas Verona,Home,Matchweek 9,,,,,,,,,,,,,,,,
2025-11-01,18:00 (17:00),Serie A,2025-2026,Como,Napoli,Away,Matchweek 10,,,,,,,,,,,,,,,,
2025-11-08,15:00 (14:00),Serie A,2025-2026,Como,Cagliari,Home,Matchweek 11,,,,,,,,,,,,,,,,
2025-11-24,18:30 (17:30),Serie A,2025-2026,Como,Torino,Away,Matchweek 12,,,,,,,,,,,,,,,,
2025-11-30,,Serie A,2025-2026,Como,Sassuolo,Home,Matchweek 13,,,,,,,,,,,,,,,,
2025-12-07,,Serie A,2025-2026,Como,Inter,Away,Matchweek 14,,,,,,,,,,,,,,,,
2025-12-14,,Serie A,2025-2026,Como,Roma,Away,Matchweek 15,,,,,,,,,,,,,,,,
2025-12-21,,Serie A,2025-2026,Como,Milan,Home,Matchweek 16,,,,,,,,,,,,,,,,
2025-12-28,,Serie A,2025-2026,Como,Lecce,Away,Matchweek 17,,,,,,,,,,,,,,,,
2026-01-03,,Serie A,2025-2026,Como,Udinese,Home,Matchweek 18,,,,,,,,,,,,,,,,
2026-01-06,,Serie A,2025-2026,Como,Pisa,Away,Matchweek 19,,,,,,,,,,,,,,,,
2026-01-11,,Serie A,2025-2026,Como,Bologna,Home,Matchweek 20,,,,,,,,,,,,,,,,
2026-01-18,,Serie A,2025-2026,Como,Lazio,Away,Matchweek 21,,,,,,,,,,,,,,,,
2026-01-25,,Serie A,2025-2026,Como,Torino,Home,Matchweek 22,,,,,,,,,,,,,,,,
2026-02-01,,Serie A,2025-2026,Como,Atalanta,Home,Matchweek 23,,,,,,,,,,,,,,,,
2026-02-08,,Serie A,2025-2026,Como,Milan,Away,Matchweek 24,,,,,,,,,,,,,,,,
2026-02-15,,Serie A,2025-2026,Como,Fiorentina,Home,Matchweek 25,,,,,,,,,,,,,,,,
2026-02-22,,Serie A,2025-2026,Como,Juventus,Away,Matchweek 26,,,,,,,,,,,,,,,,
2026-03-01,,Serie A,2025-2026,Como,Lecce,Home,Matchweek 27,,,,,,,,,,,,,,,,
2026-03-08,,Serie A,2025-2026,Como,Cagliari,Away,Matchweek 28,,,,,,,,,,,,,,,,
2026-03-15,,Serie A,2025-2026,Como,Roma,Home,Matchweek 29,,,,,,,,,,,,,,,,
2026-03-22,,Serie A,2025-2026,Como,Pisa,Home,Matchweek 30,,,,,,,,,,,,,,,,
2026-04-04,,Serie A,2025-2026,Como,Udinese,Away,Matchweek 31,,,,,,,,,,,,,,,,
2026-04-12,,Serie A,2025-2026,Como,Inter,Home,Matchweek 32,,,,,,,,,,,,,,,,
2026-04-19,,Serie A,2025-2026,Como,Sassuolo,Away,Matchweek 33,,,,,,,,,,,,,,,,
2026-04-26,,Serie A,2025-2026,Como,Genoa,Away,Matchweek 34,,,,,,,,,,,,,,,,
2026-05-03,,Serie A,2025-2026,Como,Napoli,Home,Matchweek 35,,,,,,,,,,,,,,,,
2026-05-10,,Serie A,2025-2026,Como,Hellas Verona,Away,Matchweek 36,,,,,,,,,,,,,,,,
2026-05-17,,Serie A,2025-2026,Como,Parma,Home,Matchweek 37,,,,,,,,,,,,,,,,
2026-05-24,,Serie A,2025-2026,Como,Cremonese,Away,Matchweek 38,,,,,,,,,,,,,,,,
2025-08-18,20:45 (18:45),Coppa Italia,2025-2026,Udinese,Carrarese,Home,First round,,2.0,0.0,21.0,10.0,,,0.0,,0.0,2.0,9.0,2.0,,,0.0
2025-08-25,18:30 (16:30),Serie A,2025-2026,Udinese,Hellas Verona,Home,Matchweek 1,0.7,1.0,1.0,14.0,4.0,19.4,0.0,0.0,0.5,1.0,1.0,9.0,3.0,22.5,1.0,0.0
2025-08-31,20:45 (18:45),Serie A,2025-2026,Udinese,Inter,Away,Matchweek 2,1.1,2.0,1.0,9.0,4.0,24.9,1.0,1.0,1.8,1.0,2.0,16.0,3.0,12.6,0.0,0.0
2025-09-14,15:00 (13:00),Serie A,2025-2026,Udinese,Pisa,Away,Matchweek 3,1.0,1.0,0.0,13.0,3.0,18.0,0.0,0.0,0.5,0.0,1.0,12.0,2.0,18.4,0.0,0.0
2025-09-20,20:45 (18:45),Serie A,2025-2026,Udinese,Milan,Home,Matchweek 4,0.3,0.0,3.0,10.0,4.0,27.2,0.0,0.0,1.4,3.0,0.0,13.0,6.0,14.2,0.0,0.0
2025-09-23,18:30 (16:30),Coppa Italia,2025-2026,Udinese,Palermo,Home,Second round,,,,,,,,,,,,,,,,
2025-09-28,12:30 (10:30),Serie A,2025-2026,Udinese,Sassuolo,Away,Matchweek 5,,,,,,,,,,,,,,,,
2025-10-05,12:30 (10:30),Serie A,2025-2026,Udinese,Cagliari,Home,Matchweek 6,,,,,,,,,,,,,,,,
2025-10-20,20:45 (18:45),Serie A,2025-2026,Udinese,Cremonese,Away,Matchweek 7,,,,,,,,,,,,,,,,
2025-10-25,15:00 (13:00),Serie A,2025-2026,Udinese,Lecce,Home,Matchweek 8,,,,,,,,,,,,,,,,
2025-10-29,18:30 (17:30),Serie A,2025-2026,Udinese,Juventus,Away,Matchweek 9,,,,,,,,,,,,,,,,
2025-11-01,15:00 (14:00),Serie A,2025-2026,Udinese,Atalanta,Home,Matchweek 10,,,,,,,,,,,,,,,,
2025-11-09,18:00 (17:00),Serie A,2025-2026,Udinese,Roma,Away,Matchweek 11,,,,,,,,,,,,,,,,
2025-11-22,15:00 (14:00),Serie A,2025-2026,Udinese,Bologna,Home,Matchweek 12,,,,,,,,,,,,,,,,
2025-11-30,,Serie A,2025-2026,Udinese,Parma,Away,Matchweek 13,,,,,,,,,,,,,,,,
2025-12-07,,Serie A,2025-2026,Udinese,Genoa,Home,Matchweek 14,,,,,,,,,,,,,,,,
2025-12-14,,Serie A,2025-2026,Udinese,Napoli,Home,Matchweek 15,,,,,,,,,,,,,,,,
2025-12-21,,Serie A,2025-2026,Udinese,Fiorentina,Away,Matchweek 16,,,,,,,,,,,,,,,,
2025-12-28,,Serie A,2025-2026,Udinese,Lazio,Home,Matchweek 17,,,,,,,,,,,,,,,,
2026-01-03,,Serie A,2025-2026,Udinese,Como,Away,Matchweek 18,,,,,,,,,,,,,,,,
2026-01-06,,Serie A,2025-2026,Udinese,Torino,Away,Matchweek 19,,,,,,,,,,,,,,,,
2026-01-11,,Serie A,2025-2026,Udinese,Pisa,Home,Matchweek 20,,,,,,,,,,,,,,,,
2026-01-18,,Serie A,2025-2026,Udinese,Inter,Home,Matchweek 21,,,,,,,,,,,,,,,,
2026-01-25,,Serie A,2025-2026,Udinese,Hellas Verona,Away,Matchweek 22,,,,,,,,,,,,,,,,
2026-02-01,,Serie A,2025-2026,Udinese,Roma,Home,Matchweek 23,,,,,,,,,,,,,,,,
2026-02-08,,Serie A,2025-2026,Udinese,Lecce,Away,Matchweek 24,,,,,,,,,,,,,,,,
2026-02-15,,Serie A,2025-2026,Udinese,Sassuolo,Home,Matchweek 25,,,,,,,,,,,,,,,,
2026-02-22,,Serie A,2025-2026,Udinese,Bologna,Away,Matchweek 26,,,,,,,,,,,,,,,,
2026-03-01,,Serie A,2025-2026,Udinese,Fiorentina,Home,Matchweek 27,,,,,,,,,,,,,,,,
2026-03-08,,Serie A,2025-2026,Udinese,Atalanta,Away,Matchweek 28,,,,,,,,,,,,,,,,
2026-03-15,,Serie A,2025-2026,Udinese,Juventus,Home,Matchweek 29,,,,,,,,,,,,,,,,
2026-03-22,,Serie A,2025-2026,Udinese,Genoa,Away,Matchweek 30,,,,,,,,,,,,,,,,
2026-04-04,,Serie A,2025-2026,Udinese,Como,Home,Matchweek 31,,,,,,,,,,,,,,,,
2026-04-12,,Serie A,2025-2026,Udinese,Milan,Away,Matchweek 32,,,,,,,,,,,,,,,,
2026-04-19,,Serie A,2025-2026,Udinese,Parma,Home,Matchweek 33,,,,,,,,,,,,,,,,
2026-04-26,,Serie A,2025-2026,Udinese,Lazio,Away,Matchweek 34,,,,,,,,,,,,,,,,
2026-05-03,,Serie A,2025-2026,Udinese,Torino,Home,Matchweek 35,,,,,,,,,,,,,,,,
2026-05-10,,Serie A,2025-2026,Udinese,Cagliari,Away,Matchweek 36,,,,,,,,,,,,,,,,
2026-05-17,,Serie A,2025-2026,Udinese,Cremonese,Home,Matchweek 37,,,,,,,,,,,,,,,,
2026-05-24,,Serie A,2025-2026,Udinese,Napoli,Away,Matchweek 38,,,,,,,,,,,,,,,,
2025-08-25,20:45 (18:45),Serie A,2025-2026,Internazionale,Torino,Home,Matchweek 1,1.6,5.0,0.0,20.0,9.0,15.4,1.0,0.0,0.9,0.0,5.0,12.0,4.0,17.1,0.0,0.0
2025-08-31,20:45 (18:45),Serie A,2025-2026,Internazionale,Udinese,Home,Matchweek 2,1.8,1.0,2.0,16.0,3.0,12.6,0.0,0.0,1.1,2.0,1.0,9.0,4.0,24.9,1.0,1.0
2025-09-13,18:00 (16:00),Serie A,2025-2026,Internazionale,Juventus,Away,Matchweek 3,0.9,3.0,4.0,18.0,4.0,19.8,1.0,0.0,0.7,4.0,3.0,12.0,4.0,21.3,0.0,0.0
2025-09-17,21:00 (19:00),Champions Lg,2025-2026,Internazionale,nl Ajax,Away,League phase,1.2,2.0,0.0,14.0,4.0,13.8,0.0,0.0,1.3,0.0,2.0,7.0,2.0,16.1,0.0,0.0
2025-09-21,20:45 (18:45),Serie A,2025-2026,Internazionale,Sassuolo,Home,Matchweek 4,1.9,2.0,1.0,20.0,6.0,14.2,0.0,0.0,0.9,1.0,2.0,9.0,5.0,20.8,0.0,0.0
2025-09-27,20:45 (18:45),Serie A,2025-2026,Internazionale,Cagliari,Away,Matchweek 5,,,,,,,,,,,,,,,,
2025-09-30,21:00 (19:00),Champions Lg,2025-2026,Internazionale,cz Slavia Prague,Home,League phase,,,,,,,,,,,,,,,,
2025-10-04,18:00 (16:00),Serie A,2025-2026,Internazionale,Cremonese,Home,Matchweek 6,,,,,,,,,,,,,,,,
2025-10-18,20:45 (18:45),Serie A,2025-2026,Internazionale,Roma,Away,Matchweek 7,,,,,,,,,,,,,,,,
2025-10-21,21:00 (19:00),Champions Lg,2025-2026,Internazionale,be Union SG,Away,League phase,,,,,,,,,,,,,,,,
2025-10-25,18:00 (16:00),Serie A,2025-2026,Internazionale,Napoli,Away,Matchweek 8,,,,,,,,,,,,,,,,
2025-10-29,20:45 (19:45),Serie A,2025-2026,Internazionale,Fiorentina,Home,Matchweek 9,,,,,,,,,,,,,,,,
2025-11-02,12:30 (11:30),Serie A,2025-2026,Internazionale,Hellas Verona,Away,Matchweek 10,,,,,,,,,,,,,,,,
2025-11-05,21:00 (20:00),Champions Lg,2025-2026,Internazionale,kz Qaırat Almaty,Home,League phase,,,,,,,,,,,,,,,,
2025-11-09,20:45 (19:45),Serie A,2025-2026,Internazionale,Lazio,Home,Matchweek 11,,,,,,,,,,,,,,,,
2025-11-23,20:45 (19:45),Serie A,2025-2026,Internazionale,Milan,Home,Matchweek 12,,,,,,,,,,,,,,,,
2025-11-26,21:00 (20:00),Champions Lg,2025-2026,Internazionale,es Atlético Madrid,Away,League phase,,,,,,,,,,,,,,,,
2025-11-30,,Serie A,2025-2026,Internazionale,Pisa,Away,Matchweek 13,,,,,,,,,,,,,,,,
2025-12-07,,Serie A,2025-2026,Internazionale,Como,Home,Matchweek 14,,,,,,,,,,,,,,,,
2025-12-09,21:00 (20:00),Champions Lg,2025-2026,Internazionale,eng Liverpool,Home,League phase,,,,,,,,,,,,,,,,
2025-12-14,,Serie A,2025-2026,Internazionale,Genoa,Away,Matchweek 15,,,,,,,,,,,,,,,,
2025-12-21,,Serie A,2025-2026,Internazionale,Lecce,Home,Matchweek 16,,,,,,,,,,,,,,,,
2025-12-28,,Serie A,2025-2026,Internazionale,Atalanta,Away,Matchweek 17,,,,,,,,,,,,,,,,
2026-01-03,,Serie A,2025-2026,Internazionale,Bologna,Home,Matchweek 18,,,,,,,,,,,,,,,,
2026-01-06,,Serie A,2025-2026,Internazionale,Parma,Away,Matchweek 19,,,,,,,,,,,,,,,,
2026-01-11,,Serie A,2025-2026,Internazionale,Napoli,Home,Matchweek 20,,,,,,,,,,,,,,,,
2026-01-18,,Serie A,2025-2026,Internazionale,Udinese,Away,Matchweek 21,,,,,,,,,,,,,,,,
2026-01-20,21:00 (20:00),Champions Lg,2025-2026,Internazionale,eng Arsenal,Home,League phase,,,,,,,,,,,,,,,,
2026-01-25,,Serie A,2025-2026,Internazionale,Pisa,Home,Matchweek 22,,,,,,,,,,,,,,,,
2026-01-28,21:00 (20:00),Champions Lg,2025-2026,Internazionale,de Dortmund,Away,League phase,,,,,,,,,,,,,,,,
2026-02-01,,Serie A,2025-2026,Internazionale,Cremonese,Away,Matchweek 23,,,,,,,,,,,,,,,,
2026-02-08,,Serie A,2025-2026,Internazionale,Sassuolo,Away,Matchweek 24,,,,,,,,,,,,,,,,
2026-02-15,,Serie A,2025-2026,Internazionale,Juventus,Home,Matchweek 25,,,,,,,,,,,,,,,,
2026-02-22,,Serie A,2025-2026,Internazionale,Lecce,Away,Matchweek 26,,,,,,,,,,,,,,,,
2026-03-01,,Serie A,2025-2026,Internazionale,Genoa,Home,Matchweek 27,,,,,,,,,,,,,,,,
Date,Time,Comp,2025-2026,Internazionale,Opponent,Venue,Round,,,,,,,,,,,,,,,,
2026-03-08,,Serie A,2025-2026,Internazionale,Milan,Away,Matchweek 28,,,,,,,,,,,,,,,,
2026-03-15,,Serie A,2025-2026,Internazionale,Atalanta,Home,Matchweek 29,,,,,,,,,,,,,,,,
2026-03-22,,Serie A,2025-2026,Internazionale,Fiorentina,Away,Matchweek 30,,,,,,,,,,,,,,,,
2026-04-04,,Serie A,2025-2026,Internazionale,Roma,Home,Matchweek 31,,,,,,,,,,,,,,,,
2026-04-12,,Serie A,2025-2026,Internazionale,Como,Away,Matchweek 32,,,,,,,,,,,,,,,,
2026-04-19,,Serie A,2025-2026,Internazionale,Cagliari,Home,Matchweek 33,,,,,,,,,,,,,,,,
2026-04-26,,Serie A,2025-2026,Internazionale,Torino,Away,Matchweek 34,,,,,,,,,,,,,,,,
2026-05-03,,Serie A,2025-2026,Internazionale,Parma,Home,Matchweek 35,,,,,,,,,,,,,,,,
