date,time,comp,opponent,venue,round,season,team,xg_for,gf_for,ga_for,sh_for,sot_for,dist_for,fk_for,pk_for,xg_against,gf_against,ga_against,sh_against,sot_against,dist_against,fk_against,pk_against
2025-01-19,12:30 (11:30),Serie A,Fiorentina,Away,Matchweek 21,2024-2025,Torino,0.4,1,1,6,3,19.0,1,0,1.5,1.0,1.0,20.0,6.0,16.2,0.0,0.0
2025-01-24,20:45 (19:45),Serie A,Cagliari,Home,Matchweek 22,2024-2025,Torino,1.5,2,0,19,6,16.0,0,0,0.3,0.0,2.0,6.0,1.0,11.6,0.0,0.0
2025-02-01,18:00 (17:00),Serie A,Atalanta,Away,Matchweek 23,2024-2025,Torino,0.6,1,1,5,3,20.3,0,0,2.9,1.0,1.0,21.0,9.0,15.9,0.0,0.0
2025-02-08,20:45 (19:45),Serie A,Genoa,Home,Matchweek 24,2024-2025,Torino,0.7,1,1,10,3,18.0,0,0,0.3,1.0,1.0,6.0,2.0,17.1,0.0,0.0
2025-02-14,20:45 (19:45),Serie A,Bologna,Away,Matchweek 25,2024-2025,Torino,1.0,2,3,8,5,12.1,0,0,2.3,3.0,2.0,21.0,5.0,17.0,0.0,1.0
2025-02-22,18:00 (17:00),Serie A,Milan,Home,Matchweek 26,2024-2025,Torino,0.3,2,1,9,3,17.1,0,0,2.4,1.0,2.0,25.0,7.0,18.6,0.0,0.0
2025-03-02,12:30 (11:30),Serie A,Monza,Away,Matchweek 27,2024-2025,Torino,1.2,2,0,13,7,15.7,0,0,1.0,0.0,2.0,9.0,2.0,14.3,0.0,0.0
2025-03-08,15:00 (14:00),Serie A,Parma,Away,Matchweek 28,2024-2025,Torino,0.7,2,2,6,2,19.6,1,0,1.6,2.0,2.0,12.0,4.0,14.1,0.0,0.0
2025-03-15,20:45 (19:45),Serie A,Empoli,Home,Matchweek 29,2024-2025,Torino,0.6,1,0,13,3,21.1,2,0,0.9,0.0,1.0,16.0,2.0,17.0,0.0,0.0
2025-03-31,20:45 (18:45),Serie A,Lazio,Away,Matchweek 30,2024-2025,Torino,0.4,1,1,7,2,15.9,0,0,1.2,1.0,1.0,16.0,6.0,15.6,0.0,0.0
2025-04-06,15:00 (13:00),Serie A,Hellas Verona,Home,Matchweek 31,2024-2025,Torino,1.1,1,1,6,2,32.7,1,0,0.9,1.0,1.0,13.0,1.0,14.9,0.0,0.0
2025-04-13,18:00 (16:00),Serie A,Como,Away,Matchweek 32,2024-2025,Torino,1.2,0,1,10,3,16.3,0,0,1.3,1.0,0.0,15.0,7.0,18.2,1.0,0.0
2025-04-23,18:30 (16:30),Serie A,Udinese,Home,Matchweek 33,2024-2025,Torino,0.9,2,0,10,4,21.0,0,0,1.1,0.0,2.0,10.0,6.0,17.9,0.0,0.0
2025-04-27,20:45 (18:45),Serie A,Napoli,Away,Matchweek 34,2024-2025,Torino,0.8,0,2,9,0,23.6,0,0,1.1,2.0,0.0,8.0,2.0,10.4,0.0,0.0
2025-05-02,20:45 (18:45),Serie A,Venezia,Home,Matchweek 35,2024-2025,Torino,2.1,1,1,18,3,20.4,0,1,0.6,1.0,1.0,7.0,3.0,13.5,0.0,0.0
2025-05-11,18:00 (16:00),Serie A,Inter,Home,Matchweek 36,2024-2025,Torino,1.5,0,2,17,3,13.6,0,0,2.5,2.0,0.0,11.0,6.0,16.2,0.0,1.0
2025-05-18,20:45 (18:45),Serie A,Lecce,Away,Matchweek 37,2024-2025,Torino,0.5,0,1,10,4,22.8,1,0,0.8,1.0,0.0,10.0,4.0,18.9,1.0,0.0
2025-05-25,20:45 (18:45),Serie A,Roma,Home,Matchweek 38,2024-2025,Torino,0.5,0,2,11,4,22.0,0,0,1.9,2.0,0.0,14.0,4.0,17.5,0.0,1.0
2024-08-09,18:30 (16:30),Coppa Italia,Avellino,Home,First round,2024-2025,Udinese,,4,0,14,7,,,1,,0.0,4.0,2.0,1.0,,,0.0
2024-08-18,18:30 (16:30),Serie A,Bologna,Away,Matchweek 1,2024-2025,Udinese,0.9,1,1,3,1,17.7,0,0,3.2,1.0,1.0,21.0,5.0,16.8,1.0,1.0
2024-08-24,18:30 (16:30),Serie A,Lazio,Home,Matchweek 2,2024-2025,Udinese,0.8,2,1,8,3,19.4,0,0,1.3,1.0,2.0,17.0,4.0,15.6,0.0,0.0
2024-09-01,20:45 (18:45),Serie A,Como,Home,Matchweek 3,2024-2025,Udinese,1.0,1,0,10,2,14.6,0,0,1.6,0.0,1.0,20.0,4.0,17.5,0.0,0.0
2024-09-16,18:30 (16:30),Serie A,Parma,Away,Matchweek 4,2024-2025,Udinese,2.5,3,2,18,6,15.1,0,0,0.8,2.0,3.0,9.0,3.0,17.2,0.0,0.0
2024-09-22,18:00 (16:00),Serie A,Roma,Away,Matchweek 5,2024-2025,Udinese,0.7,0,3,9,2,17.6,0,0,1.9,3.0,0.0,15.0,7.0,18.6,0.0,1.0
2024-09-25,18:30 (16:30),Coppa Italia,Salernitana,Home,Second round,2024-2025,Udinese,,3,1,15,4,,,1,,1.0,3.0,12.0,2.0,,,0.0
2024-09-28,15:00 (13:00),Serie A,Inter,Home,Matchweek 6,2024-2025,Udinese,0.8,2,3,9,3,14.4,0,0,2.2,3.0,2.0,16.0,7.0,14.7,0.0,0.0
2024-10-05,15:00 (13:00),Serie A,Lecce,Home,Matchweek 7,2024-2025,Udinese,0.9,1,0,12,4,12.8,1,0,0.5,0.0,1.0,9.0,3.0,22.0,0.0,0.0
2024-10-19,18:00 (16:00),Serie A,Milan,Away,Matchweek 8,2024-2025,Udinese,0.4,0,1,13,1,20.2,1,0,1.2,1.0,0.0,10.0,5.0,12.2,0.0,0.0
2024-10-25,18:30 (16:30),Serie A,Cagliari,Home,Matchweek 9,2024-2025,Udinese,1.0,2,0,13,4,20.5,1,0,0.4,0.0,2.0,3.0,0.0,23.6,0.0,0.0
2024-10-30,18:30 (17:30),Serie A,Venezia,Away,Matchweek 10,2024-2025,Udinese,0.9,2,3,15,5,16.7,0,0,2.3,3.0,2.0,16.0,5.0,23.6,1.0,2.0
2024-11-02,18:00 (17:00),Serie A,Juventus,Home,Matchweek 11,2024-2025,Udinese,0.6,0,2,11,2,16.9,0,0,1.3,2.0,0.0,11.0,5.0,15.3,1.0,0.0
2024-11-10,12:30 (11:30),Serie A,Atalanta,Away,Matchweek 12,2024-2025,Udinese,0.8,1,2,11,6,18.0,0,0,0.9,2.0,1.0,10.0,3.0,12.4,0.0,0.0
2024-11-25,18:30 (17:30),Serie A,Empoli,Away,Matchweek 13,2024-2025,Udinese,0.8,1,1,16,3,15.8,0,0,0.1,1.0,1.0,4.0,2.0,24.9,0.0,0.0
2024-12-01,12:30 (11:30),Serie A,Genoa,Home,Matchweek 14,2024-2025,Udinese,0.2,0,2,4,2,21.8,0,0,1.6,2.0,0.0,14.0,3.0,18.4,2.0,0.0
2024-12-09,20:45 (19:45),Serie A,Monza,Away,Matchweek 15,2024-2025,Udinese,1.2,2,1,10,3,12.6,0,0,1.3,1.0,2.0,27.0,4.0,17.9,0.0,0.0
2024-12-14,18:00 (17:00),Serie A,Napoli,Home,Matchweek 16,2024-2025,Udinese,1.4,1,3,6,2,16.7,0,0,2.2,3.0,1.0,17.0,4.0,13.3,0.0,0.0
2024-12-19,21:00 (20:00),Coppa Italia,Inter,Away,Round of 16,2024-2025,Udinese,,0,2,8,1,,,0,,2.0,0.0,7.0,3.0,,,0.0
2024-12-23,18:30 (17:30),Serie A,Fiorentina,Away,Matchweek 17,2024-2025,Udinese,0.9,2,1,11,4,17.5,1,0,2.1,1.0,2.0,14.0,2.0,17.1,0.0,1.0
2024-12-29,12:30 (11:30),Serie A,Torino,Home,Matchweek 18,2024-2025,Udinese,0.7,2,2,10,3,16.1,0,0,0.6,2.0,2.0,12.0,6.0,20.1,0.0,0.0
2025-01-04,20:45 (19:45),Serie A,Hellas Verona,Away,Matchweek 19,2024-2025,Udinese,0.8,0,0,15,6,20.8,1,0,1.0,0.0,0.0,13.0,3.0,18.1,1.0,0.0
2025-01-11,15:00 (14:00),Serie A,Atalanta,Home,Matchweek 20,2024-2025,Udinese,1.5,0,0,12,3,14.6,1,0,0.2,0.0,0.0,4.0,2.0,15.5,0.0,0.0
2025-01-20,20:45 (19:45),Serie A,Como,Away,Matchweek 21,2024-2025,Udinese,0.6,1,4,6,2,19.0,0,0,1.4,4.0,1.0,11.0,8.0,16.7,0.0,0.0
2025-01-26,15:00 (14:00),Serie A,Roma,Home,Matchweek 22,2024-2025,Udinese,0.8,1,2,10,3,19.7,0,0,2.7,2.0,1.0,14.0,7.0,17.8,0.0,2.0
2025-02-01,15:00 (14:00),Serie A,Venezia,Home,Matchweek 23,2024-2025,Udinese,0.6,3,2,13,5,20.2,0,0,1.2,2.0,3.0,14.0,3.0,17.8,1.0,0.0
2025-02-09,20:45 (19:45),Serie A,Napoli,Away,Matchweek 24,2024-2025,Udinese,0.8,1,1,8,4,15.0,0,0,1.1,1.0,1.0,18.0,4.0,17.6,1.0,0.0
2025-02-16,15:00 (14:00),Serie A,Empoli,Home,Matchweek 25,2024-2025,Udinese,2.3,3,0,17,8,15.7,0,0,2.1,0.0,3.0,16.0,4.0,14.9,1.0,0.0
2025-02-21,20:45 (19:45),Serie A,Lecce,Away,Matchweek 26,2024-2025,Udinese,1.6,1,0,11,4,20.2,0,1,0.4,0.0,1.0,10.0,1.0,20.0,0.0,0.0
2025-03-01,20:45 (19:45),Serie A,Parma,Home,Matchweek 27,2024-2025,Udinese,2.3,1,0,19,5,18.5,1,1,0.8,0.0,1.0,9.0,3.0,17.0,0.0,0.0
2025-03-10,20:45 (19:45),Serie A,Lazio,Away,Matchweek 28,2024-2025,Udinese,1.2,1,1,15,4,17.7,1,0,1.2,1.0,1.0,10.0,5.0,16.9,0.0,0.0
2025-03-15,15:00 (14:00),Serie A,Hellas Verona,Home,Matchweek 29,2024-2025,Udinese,0.5,0,1,11,3,22.2,1,0,0.4,1.0,0.0,7.0,2.0,21.7,1.0,0.0
2025-03-30,18:00 (16:00),Serie A,Inter,Away,Matchweek 30,2024-2025,Udinese,0.7,1,2,11,4,16.5,0,0,1.7,2.0,1.0,13.0,2.0,12.7,0.0,0.0
2025-04-04,20:45 (18:45),Serie A,Genoa,Away,Matchweek 31,2024-2025,Udinese,1.1,0,1,5,2,9.7,0,0,1.3,1.0,0.0,13.0,7.0,15.9,0.0,0.0
2025-04-11,20:45 (18:45),Serie A,Milan,Home,Matchweek 32,2024-2025,Udinese,0.8,0,4,14,5,20.8,1,0,2.1,4.0,0.0,15.0,7.0,16.0,0.0,0.0
Date,Time,Comp,Opponent,Venue,Round,2024-2025,Udinese,xG,GF,GA,Sh,SoT,Dist,FK,PK,,,,,,,,
2025-04-23,18:30 (16:30),Serie A,Torino,Away,Matchweek 33,2024-2025,Udinese,1.1,0,2,10,6,17.9,0,0,0.9,2.0,0.0,10.0,4.0,21.0,0.0,0.0
2025-04-28,18:30 (16:30),Serie A,Bologna,Home,Matchweek 34,2024-2025,Udinese,0.5,0,0,13,4,25.1,3,0,1.6,0.0,0.0,12.0,1.0,13.8,1.0,0.0
2025-05-03,15:00 (13:00),Serie A,Cagliari,Away,Matchweek 35,2024-2025,Udinese,1.4,2,1,11,3,14.0,0,0,1.0,1.0,2.0,8.0,2.0,10.9,0.0,0.0
2025-05-11,12:30 (10:30),Serie A,Monza,Home,Matchweek 36,2024-2025,Udinese,1.6,1,2,21,5,19.2,2,0,1.5,2.0,1.0,5.0,2.0,8.5,0.0,0.0
2025-05-18,20:45 (18:45),Serie A,Juventus,Away,Matchweek 37,2024-2025,Udinese,0.3,0,2,7,2,20.2,0,0,1.8,2.0,0.0,24.0,7.0,17.3,1.0,0.0
2025-05-25,20:45 (18:45),Serie A,Fiorentina,Home,Matchweek 38,2024-2025,Udinese,1.4,2,3,12,3,16.0,0,0,2.7,3.0,2.0,25.0,11.0,14.9,0.0,0.0
2024-08-09,20:45 (18:45),Coppa Italia,Reggiana,Home,First round,2024-2025,Genoa,,1,0,30,12,,,0,,0,1,13.0,5.0,,,0.0
2024-08-17,18:30 (16:30),Serie A,Inter,Home,Matchweek 1,2024-2025,Genoa,2.1,2,2,12,6,19.2,1,0,1.9,2,2,17.0,7.0,13.7,1.0,0.0
2024-08-24,20:45 (18:45),Serie A,Monza,Away,Matchweek 2,2024-2025,Genoa,0.7,1,0,11,1,22.3,0,0,0.4,0,1,9.0,2.0,16.7,0.0,0.0
2024-09-01,18:30 (16:30),Serie A,Hellas Verona,Home,Matchweek 3,2024-2025,Genoa,1.5,0,2,11,1,19.3,1,0,1.5,2,0,9.0,2.0,20.3,0.0,1.0
2024-09-15,12:30 (10:30),Serie A,Roma,Home,Matchweek 4,2024-2025,Genoa,1.2,1,1,20,7,16.9,2,0,2.2,1,1,16.0,5.0,13.8,0.0,0.0
2024-09-21,15:00 (13:00),Serie A,Venezia,Away,Matchweek 5,2024-2025,Genoa,0.5,0,2,9,0,14.8,0,0,1.7,2,0,11.0,3.0,22.8,0.0,0.0
2024-09-25,21:00 (19:00),Coppa Italia,Sampdoria,Home,Second round,2024-2025,Genoa,,1 (5),1 (6),11,3,,,0,,1 (6),1 (5),14.0,4.0,,,0.0
2024-09-28,18:00 (16:00),Serie A,Juventus,Home,Matchweek 6,2024-2025,Genoa,0.4,0,3,7,2,21.1,2,0,2.6,3,0,11.0,2.0,16.9,1.0,1.0
2024-10-05,18:00 (16:00),Serie A,Atalanta,Away,Matchweek 7,2024-2025,Genoa,0.7,1,5,7,2,19.0,0,0,3.6,5,1,22.0,7.0,15.3,0.0,1.0
2024-10-19,15:00 (13:00),Serie A,Bologna,Home,Matchweek 8,2024-2025,Genoa,0.4,2,2,10,4,20.5,0,0,0.7,2,2,12.0,7.0,21.6,0.0,0.0
2024-10-27,15:00 (14:00),Serie A,Lazio,Away,Matchweek 9,2024-2025,Genoa,0.3,0,3,6,2,21.8,0,0,2.1,3,0,18.0,4.0,13.4,0.0,0.0
2024-10-31,18:30 (17:30),Serie A,Fiorentina,Home,Matchweek 10,2024-2025,Genoa,0.9,0,1,14,4,18.3,1,0,0.5,1,0,12.0,4.0,22.4,0.0,0.0
2024-11-04,18:30 (17:30),Serie A,Parma,Away,Matchweek 11,2024-2025,Genoa,1.4,1,0,15,6,16.4,1,0,1.1,0,1,13.0,0.0,18.2,0.0,0.0
2024-11-07,20:45 (19:45),Serie A,Como,Home,Matchweek 12,2024-2025,Genoa,0.9,1,1,8,4,17.0,0,0,1.4,1,1,18.0,8.0,19.5,2.0,0.0
2024-11-24,12:30 (11:30),Serie A,Cagliari,Home,Matchweek 13,2024-2025,Genoa,1.7,2,2,20,6,15.9,0,0,3.0,2,2,15.0,4.0,17.2,0.0,2.0
2024-12-01,12:30 (11:30),Serie A,Udinese,Away,Matchweek 14,2024-2025,Genoa,1.6,2,0,14,3,18.4,2,0,0.2,0,2,4.0,2.0,21.8,0.0,0.0
2024-12-07,15:00 (14:00),Serie A,Torino,Home,Matchweek 15,2024-2025,Genoa,0.5,0,0,5,1,22.6,0,0,0.6,0,0,10.0,3.0,19.6,0.0,0.0
2024-12-15,20:45 (19:45),Serie A,Milan,Away,Matchweek 16,2024-2025,Genoa,0.3,0,0,5,0,33.8,1,0,1.1,0,0,22.0,4.0,19.8,0.0,0.0
2024-12-21,18:00 (17:00),Serie A,Napoli,Home,Matchweek 17,2024-2025,Genoa,1.0,1,2,11,3,13.1,1,0,1.2,2,1,12.0,2.0,14.6,0.0,0.0
2024-12-28,15:00 (14:00),Serie A,Empoli,Away,Matchweek 18,2024-2025,Genoa,1.8,2,1,14,5,17.6,0,0,1.3,1,2,11.0,7.0,23.8,1.0,0.0
2025-01-05,15:00 (14:00),Serie A,Lecce,Away,Matchweek 19,2024-2025,Genoa,1.1,0,0,4,1,12.1,0,0,0.6,0,0,10.0,3.0,16.4,1.0,0.0
2025-01-12,12:30 (11:30),Serie A,Parma,Home,Matchweek 20,2024-2025,Genoa,1.2,1,0,14,4,15.3,0,0,0.4,0,1,9.0,3.0,17.2,0.0,0.0
2025-01-17,20:45 (19:45),Serie A,Roma,Away,Matchweek 21,2024-2025,Genoa,0.5,1,3,7,3,17.4,0,0,1.6,3,1,16.0,7.0,18.1,2.0,0.0
2025-01-27,20:45 (19:45),Serie A,Monza,Home,Matchweek 22,2024-2025,Genoa,2.6,2,0,17,5,13.9,0,0,0.4,0,2,5.0,1.0,15.2,0.0,0.0
2025-02-02,15:00 (14:00),Serie A,Fiorentina,Away,Matchweek 23,2024-2025,Genoa,1.6,1,2,17,3,16.3,1,0,0.7,2,1,7.0,5.0,14.7,0.0,0.0
2025-02-08,20:45 (19:45),Serie A,Torino,Away,Matchweek 24,2024-2025,Genoa,0.3,1,1,6,2,17.1,0,0,0.7,1,1,10.0,3.0,18.0,0.0,0.0
2025-02-17,20:45 (19:45),Serie A,Venezia,Home,Matchweek 25,2024-2025,Genoa,1.5,2,0,14,5,15.2,0,0,0.5,0,2,7.0,3.0,22.5,1.0,0.0
2025-02-22,20:45 (19:45),Serie A,Inter,Away,Matchweek 26,2024-2025,Genoa,1.3,0,1,11,2,17.3,0,0,1.5,1,0,18.0,4.0,17.7,0.0,0.0
2025-03-02,15:00 (14:00),Serie A,Empoli,Home,Matchweek 27,2024-2025,Genoa,0.3,1,1,4,1,17.2,0,0,0.9,1,1,7.0,1.0,16.9,1.0,0.0
2025-03-07,20:45 (19:45),Serie A,Cagliari,Away,Matchweek 28,2024-2025,Genoa,0.9,1,1,8,2,17.9,1,0,0.7,1,1,9.0,1.0,17.9,1.0,0.0
2025-03-14,20:45 (19:45),Serie A,Lecce,Home,Matchweek 29,2024-2025,Genoa,1.0,2,1,8,2,26.1,0,0,1.2,1,2,14.0,1.0,24.6,1.0,1.0
2025-03-29,18:00 (17:00),Serie A,Juventus,Away,Matchweek 30,2024-2025,Genoa,0.4,0,1,9,3,20.1,0,0,0.9,1,0,9.0,6.0,14.6,0.0,0.0
2025-04-04,20:45 (18:45),Serie A,Udinese,Home,Matchweek 31,2024-2025,Genoa,1.3,1,0,13,7,15.9,0,0,1.1,0,1,5.0,2.0,9.7,0.0,0.0
2025-04-13,15:00 (13:00),Serie A,Hellas Verona,Away,Matchweek 32,2024-2025,Genoa,0.2,0,0,4,1,27.8,0,0,1.2,0,0,14.0,2.0,19.8,1.0,0.0
2025-04-23,18:30 (16:30),Serie A,Lazio,Home,Matchweek 33,2024-2025,Genoa,0.6,0,2,8,4,17.6,0,0,1.1,2,0,15.0,6.0,18.8,1.0,0.0
2025-04-27,12:30 (10:30),Serie A,Como,Away,Matchweek 34,2024-2025,Genoa,1.3,0,1,4,1,17.2,1,0,1.3,1,0,14.0,3.0,18.4,0.0,0.0
2025-05-05,20:45 (18:45),Serie A,Milan,Home,Matchweek 35,2024-2025,Genoa,0.6,1,2,11,4,16.6,0,0,1.0,2,1,10.0,5.0,25.7,1.0,0.0
2025-05-11,20:45 (18:45),Serie A,Napoli,Away,Matchweek 36,2024-2025,Genoa,0.6,2,2,8,2,16.4,0,0,1.7,2,2,22.0,10.0,13.8,0.0,0.0
2025-05-17,20:45 (18:45),Serie A,Atalanta,Home,Matchweek 37,2024-2025,Genoa,1.2,2,3,12,5,15.3,0,0,2.0,3,2,13.0,6.0,16.9,0.0,0.0
2025-05-24,18:00 (16:00),Serie A,Bologna,Away,Matchweek 38,2024-2025,Genoa,0.9,3,1,5,3,16.8,1,0,0.7,1,3,16.0,5.0,18.0,0.0,0.0
2024-08-10,18:30 (16:30),Coppa Italia,Cesena,Home,First round,2024-2025,Hellas Verona,,1,2,16,4,,,0,,2.0,1.0,13.0,4.0,,,0.0
2024-08-18,18:30 (16:30),Serie A,Napoli,Home,Matchweek 1,2024-2025,Hellas Verona,1.7,3,0,9,4,16.1,0,0,1.0,0.0,3.0,14.0,4.0,17.8,0.0,0.0
2024-08-26,20:45 (18:45),Serie A,Juventus,Home,Matchweek 2,2024-2025,Hellas Verona,0.5,0,3,7,1,17.3,2,0,1.2,3.0,0.0,7.0,4.0,18.4,0.0,1.0
2024-09-01,18:30 (16:30),Serie A,Genoa,Away,Matchweek 3,2024-2025,Hellas Verona,1.5,2,0,9,2,20.3,0,1,1.5,0.0,2.0,11.0,1.0,19.3,1.0,0.0
2024-09-16,20:45 (18:45),Serie A,Lazio,Away,Matchweek 4,2024-2025,Hellas Verona,0.8,1,2,7,2,19.6,0,0,1.2,2.0,1.0,14.0,7.0,21.9,0.0,0.0
2024-09-20,20:45 (18:45),Serie A,Torino,Home,Matchweek 5,2024-2025,Hellas Verona,0.5,2,3,8,2,19.7,0,0,2.2,3.0,2.0,15.0,3.0,18.9,1.0,0.0
2024-09-29,15:00 (13:00),Serie A,Como,Away,Matchweek 6,2024-2025,Hellas Verona,1.1,2,3,5,2,20.5,1,1,2.2,3.0,2.0,24.0,11.0,19.2,0.0,0.0
2024-10-04,20:45 (18:45),Serie A,Venezia,Home,Matchweek 7,2024-2025,Hellas Verona,2.3,2,1,20,3,12.3,0,0,0.9,1.0,2.0,14.0,2.0,20.6,1.0,0.0
2024-10-21,20:45 (18:45),Serie A,Monza,Home,Matchweek 8,2024-2025,Hellas Verona,0.9,0,3,16,4,17.1,0,0,1.4,3.0,0.0,10.0,4.0,18.9,0.0,0.0
2024-10-26,20:45 (18:45),Serie A,Atalanta,Away,Matchweek 9,2024-2025,Hellas Verona,0.2,1,6,4,2,21.1,0,0,2.4,6.0,1.0,19.0,10.0,15.3,0.0,0.0
2024-10-29,18:30 (17:30),Serie A,Lecce,Away,Matchweek 10,2024-2025,Hellas Verona,0.3,0,1,7,1,24.5,1,0,1.7,1.0,0.0,14.0,6.0,21.2,2.0,0.0
2024-11-03,18:00 (17:00),Serie A,Roma,Home,Matchweek 11,2024-2025,Hellas Verona,1.1,3,2,7,3,21.8,0,0,1.7,2.0,3.0,14.0,3.0,16.5,1.0,0.0
2024-11-10,15:00 (14:00),Serie A,Fiorentina,Away,Matchweek 12,2024-2025,Hellas Verona,0.4,1,3,8,2,16.5,0,0,1.9,3.0,1.0,11.0,6.0,14.0,0.0,0.0
2024-11-23,15:00 (14:00),Serie A,Inter,Home,Matchweek 13,2024-2025,Hellas Verona,0.5,0,5,9,2,18.8,0,0,3.2,5.0,0.0,12.0,7.0,13.8,0.0,0.0
2024-11-29,20:45 (19:45),Serie A,Cagliari,Away,Matchweek 14,2024-2025,Hellas Verona,0.7,0,1,11,2,19.4,0,0,1.8,1.0,0.0,19.0,5.0,15.2,0.0,0.0
2024-12-08,15:00 (14:00),Serie A,Empoli,Home,Matchweek 15,2024-2025,Hellas Verona,0.9,1,4,12,3,16.3,0,0,1.3,4.0,1.0,15.0,5.0,20.4,1.0,0.0
2024-12-15,15:00 (14:00),Serie A,Parma,Away,Matchweek 16,2024-2025,Hellas Verona,2.6,3,2,17,6,15.5,1,0,1.9,2.0,3.0,19.0,7.0,17.0,0.0,0.0
2024-12-20,20:45 (19:45),Serie A,Milan,Home,Matchweek 17,2024-2025,Hellas Verona,0.7,0,1,10,2,18.7,0,0,0.8,1.0,0.0,14.0,6.0,20.7,0.0,0.0
2024-12-30,20:45 (19:45),Serie A,Bologna,Away,Matchweek 18,2024-2025,Hellas Verona,0.8,3,2,7,3,12.9,0,0,2.2,2.0,3.0,23.0,7.0,16.3,1.0,0.0
2025-01-04,20:45 (19:45),Serie A,Udinese,Home,Matchweek 19,2024-2025,Hellas Verona,1.0,0,0,13,3,18.1,1,0,0.8,0.0,0.0,15.0,6.0,20.8,1.0,0.0
2025-01-12,20:45 (19:45),Serie A,Napoli,Away,Matchweek 20,2024-2025,Hellas Verona,0.3,0,2,6,2,22.1,0,0,1.1,2.0,0.0,14.0,2.0,19.4,0.0,0.0
2025-01-19,18:00 (17:00),Serie A,Lazio,Home,Matchweek 21,2024-2025,Hellas Verona,1.3,0,3,16,3,15.9,0,0,1.5,3.0,0.0,14.0,5.0,16.6,1.0,0.0
2025-01-27,18:30 (17:30),Serie A,Venezia,Away,Matchweek 22,2024-2025,Hellas Verona,1.6,1,1,21,5,17.0,1,0,0.6,1.0,1.0,9.0,1.0,15.1,0.0,0.0
2025-02-01,15:00 (14:00),Serie A,Monza,Away,Matchweek 23,2024-2025,Hellas Verona,0.9,1,0,12,4,21.1,0,0,0.4,0.0,1.0,9.0,2.0,23.9,1.0,0.0
2025-02-08,15:00 (14:00),Serie A,Atalanta,Home,Matchweek 24,2024-2025,Hellas Verona,1.6,0,5,18,6,18.4,1,0,2.2,5.0,0.0,17.0,7.0,12.5,0.0,0.0
2025-02-15,20:45 (19:45),Serie A,Milan,Away,Matchweek 25,2024-2025,Hellas Verona,0.4,0,1,7,2,18.6,1,0,2.1,1.0,0.0,18.0,3.0,18.0,0.0,0.0
2025-02-23,15:00 (14:00),Serie A,Fiorentina,Home,Matchweek 26,2024-2025,Hellas Verona,1.2,1,0,7,3,15.8,0,0,1.4,0.0,1.0,8.0,3.0,17.2,2.0,0.0
2025-03-03,20:45 (19:45),Serie A,Juventus,Away,Matchweek 27,2024-2025,Hellas Verona,0.2,0,2,5,2,17.8,0,0,2.0,2.0,0.0,27.0,9.0,17.0,0.0,0.0
2025-03-09,12:30 (11:30),Serie A,Bologna,Home,Matchweek 28,2024-2025,Hellas Verona,1.2,1,2,7,2,14.2,0,0,1.3,2.0,1.0,12.0,6.0,17.8,1.0,0.0
2025-03-15,15:00 (14:00),Serie A,Udinese,Away,Matchweek 29,2024-2025,Hellas Verona,0.4,1,0,7,2,21.7,1,0,0.5,0.0,1.0,11.0,3.0,22.2,1.0,0.0
2025-03-31,18:30 (16:30),Serie A,Parma,Home,Matchweek 30,2024-2025,Hellas Verona,0.4,0,0,6,0,14.2,0,0,0.5,0.0,0.0,10.0,1.0,19.2,1.0,0.0
2025-04-06,15:00 (13:00),Serie A,Torino,Away,Matchweek 31,2024-2025,Hellas Verona,0.9,1,1,13,1,14.9,0,0,1.1,1.0,1.0,6.0,2.0,32.7,1.0,0.0
2025-04-13,15:00 (13:00),Serie A,Genoa,Home,Matchweek 32,2024-2025,Hellas Verona,1.2,0,0,14,2,19.8,1,0,0.2,0.0,0.0,4.0,1.0,27.8,0.0,0.0
2025-04-19,20:45 (18:45),Serie A,Roma,Away,Matchweek 33,2024-2025,Hellas Verona,0.5,0,1,8,2,17.5,0,0,1.2,1.0,0.0,6.0,2.0,12.6,0.0,0.0
2025-04-28,20:45 (18:45),Serie A,Cagliari,Home,Matchweek 34,2024-2025,Hellas Verona,0.3,0,2,6,2,21.4,1,0,1.9,2.0,0.0,6.0,4.0,14.9,1.0,0.0
2025-05-03,20:45 (18:45),Serie A,Inter,Away,Matchweek 35,2024-2025,Hellas Verona,0.2,0,1,6,1,20.1,0,0,1.3,1.0,0.0,8.0,1.0,18.1,0.0,1.0
2025-05-11,15:00 (13:00),Serie A,Lecce,Home,Matchweek 36,2024-2025,Hellas Verona,0.3,1,1,6,2,17.2,0,0,1.1,1.0,1.0,11.0,3.0,21.7,0.0,0.0
2025-05-18,20:45 (18:45),Serie A,Como,Home,Matchweek 37,2024-2025,Hellas Verona,1.5,1,1,16,3,16.1,0,0,0.8,1.0,1.0,12.0,5.0,20.9,1.0,0.0
2025-05-25,20:45 (18:45),Serie A,Empoli,Away,Matchweek 38,2024-2025,Hellas Verona,0.8,2,1,5,2,18.7,0,0,0.9,1.0,2.0,15.0,5.0,22.1,4.0,0.0
2024-08-12,21:15 (19:15),Coppa Italia,Carrarese,Home,First round,2024-2025,Cagliari,,3,1,21,8,,,0,,1.0,3.0,6.0,1.0,,,0.0
2024-08-18,20:45 (18:45),Serie A,Roma,Home,Matchweek 1,2024-2025,Cagliari,1.0,0,0,13,2,18.1,0,0,0.9,0.0,0.0,15.0,3.0,19.8,1.0,0.0
